Date,Time,Open,High,Low,Close,Volume
20210222,1218,32472,32492,32472,32492,378
20210222,1216,32457,32457,32457,32457,188
20210222,1213,32477,32482,32477,32482,190
20210222,1207,32501,32501,32501,32501,189
20210222,1206,32501,32501,32501,32501,16
20210222,1158,32462,32462,32462,32462,189
20210222,1157,32462,32472,32462,32472,377
20210222,1156,32423,32452,32423,32452,377
20210222,1153,32413,32418,32398,32398,237
20210222,1152,32418,32418,32418,32418,3
20210222,1150,32398,32418,32398,32418,559
20210222,1147,32428,32428,32428,32428,4
20210222,1144,32482,32482,32482,32482,3
20210222,1141,32477,32477,32477,32477,189
20210222,1139,32496,32496,32496,32496,5
20210222,1138,32526,32526,32496,32496,377
20210222,1135,32496,32496,32496,32496,555
20210222,1134,32531,32531,32531,32531,6
20210222,1133,32536,32536,32536,32536,8
20210222,1130,32585,32585,32585,32585,3
20210222,1125,32674,32674,32669,32669,10
20210222,1115,32669,32669,32669,32669,1
20210222,1114,32669,32669,32669,32669,128
20210222,1113,32669,32669,32669,32669,61
20210222,1112,32649,32649,32649,32649,79
20210222,1111,32669,32669,32669,32669,184
20210222,1110,32649,32659,32649,32659,378
20210222,1109,32649,32649,32649,32649,2
20210222,1106,32659,32659,32659,32659,189
20210222,1104,32654,32654,32654,32654,189
20210222,1103,32664,32664,32664,32664,1
20210222,1101,32654,32669,32654,32669,193
20210222,1058,32674,32678,32664,32678,671
20210222,1055,32674,32674,32674,32674,5
20210222,1052,32674,32674,32674,32674,564
20210222,1050,32674,32674,32674,32674,1
20210222,1049,32678,32678,32678,32678,1
20210222,1048,32674,32674,32674,32674,1
20210222,1047,32678,32678,32674,32674,26
20210222,1045,32713,32713,32708,32708,6
20210222,1033,32772,32772,32772,32772,30
20210222,1029,32777,32777,32777,32777,189
20210222,1028,32831,32831,32831,32831,1
20210222,1024,32851,32851,32851,32851,189
20210222,1021,32851,32851,32851,32851,188
20210222,1018,32856,32856,32856,32856,189
20210222,1010,32826,32826,32826,32826,1
20210222,1009,32826,32826,32826,32826,1
20210222,1006,32777,32777,32777,32777,11
20210222,1001,32747,32747,32747,32747,1
20210222,1000,32747,32747,32747,32747,2
20210222,959,32856,32856,32856,32856,1
20210222,955,32856,32856,32856,32856,1
20210222,943,32875,32875,32875,32875,306
20210222,933,32772,32772,32772,32772,3
20210222,932,32767,32767,32767,32767,3
20210222,924,32767,32767,32767,32767,6
20210222,909,32806,32806,32806,32806,20
20210222,907,32875,32875,32875,32875,30
20210219,1530,32585,32585,32585,32585,6
20210219,1518,32585,32585,32585,32585,3
20210219,1516,32585,32585,32585,32585,1
20210219,1507,32585,32585,32585,32585,1
20210219,1504,32492,32492,32492,32492,20
20210219,1458,32585,32585,32585,32585,1
20210219,1457,32452,32452,32452,32452,2
20210219,1453,32442,32452,32442,32452,3
20210219,1449,32432,32447,32432,32447,7
20210219,1432,32408,32408,32408,32408,1
20210219,1431,32408,32408,32408,32408,1
20210219,1429,32398,32408,32398,32408,10
20210219,1423,32413,32413,32413,32413,1
20210219,1418,32368,32373,32368,32373,7
20210219,1415,32344,32344,32344,32344,9
20210219,1414,32349,32349,32349,32349,1
20210219,1406,32359,32359,32359,32359,1
20210219,1351,32373,32373,32373,32373,2
20210219,1349,32378,32378,32354,32354,9
20210219,1348,32403,32403,32403,32403,1
20210219,1346,32408,32408,32408,32408,1
20210219,1345,32398,32408,32398,32408,7
20210219,1341,32403,32403,32403,32403,1
20210219,1340,32398,32398,32398,32398,1
20210219,1336,32270,32270,32270,32270,6
20210219,1335,32260,32260,32260,32260,7
20210219,1331,32275,32275,32275,32275,2
20210219,1329,32280,32280,32280,32280,1
20210219,1316,32255,32260,32255,32260,20
20210219,1312,32250,32260,32250,32260,8
20210219,1307,32211,32216,32211,32216,10
20210219,1305,32216,32216,32216,32216,1
20210219,1258,32122,32122,32122,32122,20
20210219,1257,32167,32167,32167,32167,3
20210219,1256,32167,32167,32167,32167,1
20210219,1249,32196,32196,32181,32181,6
20210219,1247,32236,32236,32236,32236,1
20210219,1246,32211,32211,32211,32211,2
20210219,1244,32206,32216,32206,32216,5
20210219,1239,32216,32216,32216,32216,1
20210219,1237,32142,32142,32142,32142,3
20210219,1230,32137,32137,32137,32137,1
20210219,1227,32083,32083,32083,32083,3
20210219,1221,32063,32063,32063,32063,1
20210219,1219,32063,32063,32063,32063,2
20210219,1218,32068,32068,32068,32068,3
20210219,1214,32073,32073,32073,32073,1
20210219,1213,32073,32073,32073,32073,1
20210219,1201,32009,32009,31995,32009,6
20210219,1158,32014,32014,32014,32014,2
20210219,1156,32019,32019,32019,32019,3
20210219,1154,31999,31999,31999,31999,2
20210219,1146,31995,31995,31995,31995,2
20210219,1143,31980,31999,31980,31999,20
20210219,1142,31980,31980,31980,31980,1
20210219,1140,31990,31990,31990,31990,1
20210219,1134,31975,31975,31975,31975,2
20210219,1130,31980,31980,31975,31975,3
20210219,1129,31980,31980,31980,31980,1
20210219,1127,31980,31980,31980,31980,2
20210219,1125,31985,31985,31985,31985,23
20210219,1124,32009,32009,31999,31999,8
20210219,1123,32024,32024,32014,32014,3
20210219,1117,32088,32088,32073,32073,20
20210219,1116,32098,32103,32098,32103,5
20210219,1114,32103,32103,32103,32103,1
20210219,1109,32147,32152,32147,32152,10
20210219,1101,32191,32191,32191,32191,1
20210219,1058,32088,32088,32073,32073,14
20210219,1052,32073,32073,32073,32073,2
20210219,1051,32118,32118,32113,32113,43
20210219,1050,32127,32127,32122,32122,3
20210219,1048,32147,32147,32137,32137,3
20210219,1046,32167,32167,32167,32167,1
20210219,1045,32186,32186,32167,32167,5
20210219,1044,32196,32196,32196,32196,1
20210219,1038,32216,32216,32216,32216,1
20210219,1037,32226,32226,32216,32216,4
20210219,1035,32260,32260,32241,32241,13
20210219,1033,32275,32275,32275,32275,1
20210219,1028,32329,32339,32329,32339,5
20210219,1025,32368,32368,32368,32368,1
20210219,1024,32418,32418,32403,32403,23
20210219,1023,32418,32418,32418,32418,2
20210219,1022,32432,32432,32418,32418,7
20210219,1019,32437,32437,32437,32437,6
20210219,1017,32432,32432,32418,32418,11
20210219,1002,32418,32418,32418,32418,10
20210219,957,32442,32442,32442,32442,1
20210219,955,32457,32457,32457,32457,1
20210219,951,32482,32482,32482,32482,5
20210219,941,32516,32516,32516,32516,5
20210219,937,32516,32516,32516,32516,2
20210219,936,32546,32546,32546,32546,1
20210219,925,32418,32418,32418,32418,2
20210219,921,32423,32423,32388,32388,56
20210219,901,32255,32255,32255,32255,15
20210218,1530,32398,32398,32398,32398,3
20210218,1520,32492,32492,32359,32359,640
20210218,1519,32378,32501,32344,32492,60
20210218,1518,32428,32496,32408,32492,70
20210218,1517,32428,32428,32423,32423,8
20210218,1516,32437,32437,32432,32432,7
20210218,1514,32462,32462,32442,32442,120
20210218,1511,32462,32462,32462,32462,4
20210218,1509,32467,32467,32467,32467,5
20210218,1506,32482,32482,32467,32467,17
20210218,1505,32487,32487,32487,32487,3
20210218,1457,32477,32477,32477,32477,26
20210218,1454,32492,32492,32487,32487,15
20210218,1453,32501,32501,32496,32496,7
20210218,1452,32506,32506,32506,32506,4
20210218,1451,32521,32521,32506,32506,15
20210218,1340,32418,32418,32418,32418,1
20210218,1337,32477,32477,32477,32477,10
20210218,1320,32492,32492,32492,32492,10
20210218,1319,32492,32492,32492,32492,10
20210218,1317,32462,32462,32462,32462,1
20210218,1311,32428,32428,32418,32418,12
20210218,1310,32442,32442,32432,32432,11
20210218,1308,32477,32477,32477,32477,1
20210218,1304,32482,32482,32482,32482,4
20210218,1302,32477,32477,32477,32477,2
20210218,1255,32477,32477,32477,32477,12
20210218,1244,32477,32477,32477,32477,1
20210218,1241,32487,32487,32477,32477,196
20210218,1239,32575,32575,32575,32575,20
20210218,1232,32605,32605,32575,32575,27
20210218,1229,32639,32639,32624,32624,29
20210218,1228,32664,32664,32644,32644,37
20210218,1227,32669,32669,32669,32669,3
20210218,1224,32674,32674,32669,32669,7
20210218,1223,32678,32678,32678,32678,4
20210218,1222,32683,32683,32683,32683,4
20210218,1218,32693,32693,32683,32683,1118
20210218,1211,32688,32688,32683,32683,4
20210218,1110,32634,32634,32634,32634,30
20210218,1109,32649,32649,32639,32639,12
20210218,1101,32703,32703,32703,32703,4
20210218,1056,32703,32703,32703,32703,2
20210218,1053,32674,32674,32674,32674,3
20210218,1046,32674,32674,32674,32674,28
20210218,1045,32693,32693,32693,32693,1
20210218,1044,32703,32703,32698,32698,22
20210218,1043,32723,32723,32723,32723,1
20210218,1039,32738,32738,32723,32723,13
20210218,1038,32742,32742,32742,32742,3
20210218,1037,32757,32757,32757,32757,2
20210218,1035,32777,32777,32772,32772,14
20210218,1034,32787,32787,32782,32782,8
20210218,1033,32792,32792,32792,32792,7
20210218,1032,32802,32802,32797,32797,9
20210218,1025,32797,32797,32797,32797,4
20210218,1024,32802,32802,32802,32802,1
20210218,1020,32851,32851,32851,32851,7
20210218,1013,32782,32782,32782,32782,1
20210218,1005,32851,32851,32851,32851,3
20210218,1003,32856,32856,32851,32851,4
20210218,1002,32856,32856,32856,32856,4
20210218,958,32861,32861,32851,32851,11
20210218,957,32861,32861,32861,32861,4
20210218,943,32841,32841,32841,32841,2
20210218,922,32762,32762,32762,32762,39
20210218,912,32797,32797,32797,32797,156
20210218,903,32762,32762,32762,32762,2
20210218,901,32674,32674,32674,32674,20
20210217,1519,32826,32826,32806,32806,45
20210217,1508,32851,32851,32851,32851,3
20210217,1458,32880,32880,32880,32880,5
20210217,1452,32875,32875,32875,32875,45
20210217,1450,32875,32875,32875,32875,1
20210217,1441,32875,32875,32875,32875,5
20210217,1437,32910,32910,32910,32910,11
20210217,1436,32910,32910,32910,32910,3
20210217,1433,32910,32910,32910,32910,11
20210217,1426,32895,32895,32895,32895,3
20210217,1425,32846,32846,32811,32811,34
20210217,1414,32831,32831,32831,32831,2
20210217,1410,32831,32831,32831,32831,2
20210217,1403,32826,32826,32826,32826,1
20210217,1400,32831,32831,32826,32826,11
20210217,1358,32836,32836,32836,32836,2
20210217,1352,32841,32841,32841,32841,7
20210217,1330,32821,32821,32821,32821,2
20210217,1325,32821,32821,32811,32811,28
20210217,1319,32826,32826,32816,32816,6
20210217,1312,32836,32836,32821,32821,5
20210217,1305,32821,32821,32821,32821,10
20210217,1258,32816,32816,32811,32811,5
20210217,1233,32787,32787,32787,32787,20
20210217,1229,32890,32890,32890,32890,3
20210217,1228,32831,32831,32831,32831,1
20210217,1217,32831,32831,32831,32831,47
20210217,1205,32772,32772,32772,32772,2
20210217,1148,32831,32831,32831,32831,1
20210217,1147,32831,32831,32831,32831,17
20210217,1144,32831,32831,32831,32831,1
20210217,1140,32831,32831,32831,32831,1
20210217,1121,32831,32831,32831,32831,15
20210217,1053,32693,32693,32693,32693,1
20210217,1051,32693,32693,32693,32693,31
20210217,1048,32713,32713,32713,32713,1
20210217,1047,32723,32723,32723,32723,27
20210217,1035,32723,32723,32723,32723,4
20210217,1027,32723,32723,32723,32723,1
20210217,1022,32723,32723,32723,32723,10
20210217,1021,32738,32738,32738,32738,10
20210217,1018,32747,32747,32747,32747,116
20210217,1016,32747,32747,32747,32747,61
20210217,1012,32747,32747,32747,32747,1
20210217,1011,32792,32792,32792,32792,1
20210217,1010,32802,32802,32802,32802,6
20210217,1008,32802,32802,32802,32802,1
20210217,955,32861,32861,32861,32861,1
20210217,952,32861,32861,32861,32861,7
20210217,951,32870,32880,32856,32856,12
20210217,950,32920,32920,32920,32920,1
20210217,949,32925,32925,32925,32925,10
20210217,943,32929,32929,32929,32929,1
20210217,942,32944,32944,32939,32939,41
20210217,928,32944,32944,32944,32944,2
20210217,923,32954,32954,32954,32954,15
20210217,910,33018,33018,33018,33018,1
20210217,904,33018,33018,33018,33018,2
20210217,901,33067,33067,33067,33067,25
20210216,1518,33131,33131,33131,33131,297
20210216,1502,33072,33072,33072,33072,21
20210216,1500,33077,33077,33077,33077,2
20210216,1457,33072,33072,33072,33072,1
20210216,1455,33062,33072,33062,33072,3
20210216,1451,33052,33052,33052,33052,1
20210216,1448,33048,33048,33048,33048,27
20210216,1445,33072,33072,33072,33072,2
20210216,1442,33072,33072,33072,33072,1
20210216,1440,33121,33121,33121,33121,2
20210216,1439,33121,33121,33121,33121,1
20210216,1436,33146,33146,33146,33146,1
20210216,1433,33146,33146,33146,33146,1
20210216,1430,33146,33146,33146,33146,1
20210216,1427,33146,33146,33146,33146,1
20210216,1424,33146,33146,33146,33146,1
20210216,1421,33146,33146,33146,33146,1
20210216,1415,33146,33146,33146,33146,1
20210216,1412,33175,33175,33175,33175,1
20210216,1409,33200,33200,33200,33200,2
20210216,1407,33200,33200,33200,33200,17
20210216,1406,33200,33200,33200,33200,1
20210216,1355,33171,33175,33171,33175,2
20210216,1354,33166,33166,33166,33166,1
20210216,1353,33146,33146,33146,33146,1
20210216,1350,33121,33121,33121,33121,9
20210216,1347,33121,33121,33121,33121,1
20210216,1344,33121,33121,33121,33121,1
20210216,1341,33092,33092,33092,33092,1
20210216,1338,33092,33092,33092,33092,1
20210216,1335,33092,33092,33092,33092,1
20210216,1332,33067,33067,33067,33067,1
20210216,1330,33067,33067,33067,33067,2
20210216,1329,33067,33067,33067,33067,1
20210216,1320,33225,33225,33225,33225,1
20210216,1317,33092,33092,33092,33092,2
20210216,1314,33092,33092,33092,33092,2
20210216,1311,33092,33092,33092,33092,2
20210216,1308,33092,33092,33092,33092,1
20210216,1305,33062,33062,33062,33062,1
20210216,1302,33092,33092,33092,33092,1
20210216,1259,33092,33092,33092,33092,1
20210216,1255,33092,33092,33092,33092,1
20210216,1252,33043,33043,33043,33043,1
20210216,1249,33013,33013,33013,33013,1
20210216,1246,33013,33013,33013,33013,1
20210216,1243,33013,33013,33013,33013,1
20210216,1240,33013,33013,33013,33013,1
20210216,1237,33067,33067,33067,33067,1
20210216,1234,33067,33067,33067,33067,1
20210216,1231,33067,33067,33067,33067,1
20210216,1228,33067,33067,33067,33067,1
20210216,1225,33067,33067,33067,33067,1
20210216,1223,33067,33067,33067,33067,41
20210216,1222,33067,33067,33067,33067,1
20210216,1219,33067,33067,33067,33067,1
20210216,1216,33067,33067,33067,33067,1
20210216,1213,33067,33067,33067,33067,1
20210216,1210,33092,33092,33092,33092,1
20210216,1207,33116,33116,33116,33116,1
20210216,1206,33126,33126,33126,33126,3
20210216,1204,33151,33151,33151,33151,1
20210216,1201,33151,33151,33151,33151,1
20210216,1200,33151,33151,33151,33151,4
20210216,1158,33151,33151,33151,33151,1
20210216,1155,33151,33151,33151,33151,90
20210216,1154,33151,33151,33151,33151,1
20210216,1151,33225,33225,33205,33205,40
20210216,1148,33225,33225,33225,33225,1
20210216,1145,33225,33225,33225,33225,1
20210216,1142,33205,33205,33205,33205,1
20210216,1139,33205,33205,33205,33205,1
20210216,1136,33205,33205,33205,33205,1
20210216,1133,33205,33205,33205,33205,11
20210216,1128,33205,33205,33205,33205,30
20210216,1122,33151,33151,33151,33151,1
20210216,1121,33298,33298,33298,33298,1
20210216,1118,33126,33303,33126,33303,21
20210216,1115,33126,33126,33126,33126,1
20210216,1112,33116,33116,33116,33116,1
20210216,1109,33146,33146,33131,33131,15
20210216,1106,33161,33161,33161,33161,1
20210216,1104,33185,33185,33185,33185,3
20210216,1103,33195,33195,33195,33195,4
20210216,1100,33195,33195,33195,33195,1
20210216,1048,33230,33254,33230,33254,5
20210216,1047,33220,33220,33220,33220,1
20210216,1041,33195,33195,33195,33195,1
20210216,1038,33220,33220,33220,33220,1
20210216,1035,33244,33244,33244,33244,2
20210216,1032,33210,33210,33210,33210,1
20210216,1029,33210,33210,33210,33210,1
20210216,1026,33239,33239,33239,33239,1
20210216,1023,33239,33239,33239,33239,1
20210216,1020,33205,33205,33205,33205,1
20210216,1017,33210,33210,33210,33210,1
20210216,1014,33239,33239,33239,33239,3
20210216,1009,33259,33259,33259,33259,18
20210216,1006,33259,33259,33259,33259,203
20210216,1004,33230,33259,33230,33259,37
20210216,1002,33230,33230,33230,33230,2
20210216,957,33303,33303,33303,33303,10
20210216,950,33308,33308,33308,33308,102
20210216,945,33308,33308,33308,33308,2
20210216,938,33407,33407,33397,33397,17
20210216,937,33402,33402,33402,33402,29
20210216,936,33402,33402,33402,33402,5
20210216,935,33402,33402,33402,33402,10
20210216,934,33397,33397,33397,33397,6
20210216,930,33397,33397,33397,33397,29
20210216,928,33397,33397,33397,33397,6
20210216,925,33348,33348,33348,33348,10
20210216,918,33230,33230,33230,33230,1
20210215,1520,33008,33008,33008,33008,34
20210215,1519,33033,33033,33033,33033,112
20210215,1502,33033,33033,33033,33033,9
20210215,1441,33116,33116,33052,33052,9
20210215,1432,33116,33116,33116,33116,5
20210215,1425,33156,33156,33156,33156,10
20210215,1422,33161,33161,33161,33161,7
20210215,1421,33161,33161,33161,33161,1
20210215,1417,33166,33166,33166,33166,83
20210215,1416,33121,33136,33121,33136,169
20210215,1411,33097,33126,33097,33126,16
20210215,1354,33116,33116,33116,33116,5
20210215,1350,33116,33116,33116,33116,2
20210215,1343,33116,33126,33116,33126,122
20210215,1339,33116,33116,33116,33116,1
20210215,1335,33116,33116,33116,33116,12
20210215,1333,33126,33126,33126,33126,14
20210215,1332,33116,33116,33116,33116,3
20210215,1321,33121,33126,33121,33126,33
20210215,1320,33112,33112,33112,33112,36
20210215,1319,33112,33112,33112,33112,15
20210215,1317,33097,33097,33097,33097,12
20210215,1310,33092,33097,33092,33097,34
20210215,1306,33097,33097,33097,33097,25
20210215,1301,33102,33107,33102,33107,2
20210215,1244,33102,33102,33102,33102,4
20210215,1243,33097,33097,33097,33097,1
20210215,1242,33102,33102,33102,33102,2
20210215,1234,33102,33102,33102,33102,12
20210215,1231,33097,33102,33097,33102,2
20210215,1227,33097,33097,33097,33097,1
20210215,1226,33097,33097,33097,33097,1
20210215,1206,33097,33097,33097,33097,75
20210215,1154,33097,33097,33097,33097,1
20210215,1146,33097,33097,33097,33097,5
20210215,1137,33097,33097,33097,33097,60
20210215,1135,33151,33151,33151,33151,3
20210215,1131,33126,33126,33126,33126,1
20210215,1126,33107,33126,33107,33126,50
20210215,1123,33102,33102,33102,33102,1
20210215,1119,33102,33112,33102,33112,22
20210215,1117,33082,33082,33082,33082,5
20210215,1116,33082,33082,33082,33082,20
20210215,1112,33052,33052,33052,33052,10
20210215,1111,33052,33052,33052,33052,10
20210215,1110,33072,33072,33072,33072,5
20210215,1103,33072,33072,33072,33072,6
20210215,1046,33018,33018,33018,33018,34
20210215,1044,33018,33018,33018,33018,2
20210215,1040,33092,33112,33092,33112,20
20210215,1027,33112,33112,33112,33112,2
20210215,1014,33107,33126,33107,33126,20
20210215,1007,33043,33043,33043,33043,4
20210215,1006,33067,33087,33067,33087,16
20210215,1003,33062,33067,33062,33067,142
20210215,959,33067,33067,33067,33067,20
20210215,953,33028,33028,33028,33028,10
20210215,951,33028,33028,33028,33028,113
20210215,940,33028,33028,33028,33028,6
20210215,938,33038,33038,33038,33038,1
20210215,932,33116,33116,33116,33116,7
20210215,926,33116,33116,33116,33116,1
20210215,925,33121,33121,33121,33121,56
20210215,924,33116,33116,33116,33116,5
20210215,921,33013,33033,33013,33033,182
20210215,918,32934,32934,32934,32934,406
20210215,916,33028,33028,33028,33028,2
20210215,910,33028,33028,33028,33028,30
20210215,909,32988,32988,32988,32988,15
20210215,908,33008,33008,32959,32959,28
20210215,904,33195,33195,33195,33195,1
20210215,901,33289,33289,33289,33289,4
20210210,1530,32624,32624,32624,32624,20
20210210,1520,32521,32688,32521,32688,637
20210210,1518,32683,32688,32521,32521,3
20210210,1517,32600,32600,32590,32590,4
20210210,1516,32605,32605,32605,32605,2
20210210,1513,32644,32644,32644,32644,10
20210210,1509,32683,32683,32683,32683,41
20210210,1506,32683,32683,32683,32683,1
20210210,1503,32683,32683,32683,32683,3
20210210,1500,32590,32590,32590,32590,1
20210210,1458,32590,32590,32590,32590,1
20210210,1454,32659,32659,32590,32590,2
20210210,1447,32683,32683,32683,32683,6
20210210,1442,32575,32575,32575,32575,4
20210210,1435,32575,32575,32575,32575,59
20210210,1430,32575,32575,32575,32575,2
20210210,1420,32477,32477,32477,32477,56
20210210,1418,32477,32477,32477,32477,1
20210210,1407,32477,32477,32477,32477,1
20210210,1406,32477,32477,32477,32477,2
20210210,1333,32428,32428,32428,32428,1
20210210,1325,32428,32428,32428,32428,305
20210210,1322,32428,32428,32428,32428,1
20210210,1318,32368,32428,32368,32428,306
20210210,1303,32368,32368,32368,32368,2
20210210,1255,32368,32368,32368,32368,1
20210210,1251,32368,32368,32368,32368,1
20210210,1245,32368,32368,32368,32368,6
20210210,1242,32373,32373,32373,32373,1
20210210,1239,32378,32378,32378,32378,3
20210210,1237,32428,32428,32388,32388,13
20210210,1236,32393,32393,32393,32393,2
20210210,1224,32393,32393,32393,32393,1
20210210,1220,32388,32388,32388,32388,34
20210210,1213,32393,32393,32393,32393,1
20210210,1206,32388,32388,32388,32388,2
20210210,1157,32393,32393,32393,32393,2
20210210,1147,32398,32398,32393,32393,3
20210210,1131,32305,32393,32305,32393,52
20210210,1127,32309,32309,32305,32305,3
20210210,1123,32309,32309,32309,32309,1
20210210,1110,32329,32329,32329,32329,786
20210210,1104,32250,32250,32250,32250,41
20210210,1051,32241,32241,32241,32241,30
20210210,1048,32206,32216,32206,32216,79
20210210,1043,32206,32206,32206,32206,35
20210210,1040,32211,32211,32206,32206,6
20210210,1039,32216,32216,32216,32216,4
20210210,1037,32221,32221,32216,32216,2
20210210,1021,32364,32364,32216,32216,126
20210210,1017,32364,32364,32364,32364,1
20210210,1012,32383,32383,32373,32373,5
20210210,946,32314,32314,32314,32314,5
20210210,945,32319,32319,32319,32319,12
20210210,934,32314,32314,32314,32314,41
20210210,926,32428,32428,32428,32428,1
20210210,922,32428,32428,32428,32428,1
20210209,1530,32477,32477,32477,32477,139
20210209,1519,32501,32501,32501,32501,9
20210209,1516,32526,32526,32526,32526,25
20210209,1513,32536,32536,32536,32536,4
20210209,1504,32477,32477,32477,32477,10
20210209,1500,32521,32521,32477,32477,3
20210209,1444,32536,32536,32536,32536,1
20210209,1436,32580,32580,32570,32570,7
20210209,1430,32605,32605,32605,32605,3
20210209,1419,32605,32605,32605,32605,10
20210209,1418,32605,32605,32605,32605,1
20210209,1358,32605,32605,32605,32605,2
20210209,1354,32590,32590,32590,32590,33
20210209,1348,32590,32590,32590,32590,16
20210209,1346,32669,32669,32669,32669,11
20210209,1345,32669,32669,32669,32669,1
20210209,1343,32595,32595,32595,32595,1
20210209,1334,32590,32590,32590,32590,10
20210209,1323,32585,32585,32570,32570,17
20210209,1321,32590,32590,32590,32590,1
20210209,1319,32595,32595,32595,32595,1
20210209,1313,32590,32590,32590,32590,7
20210209,1248,32683,32683,32683,32683,20
20210209,1220,32619,32619,32619,32619,4
20210209,1149,32619,32619,32619,32619,54
20210209,1146,32742,32742,32619,32619,152
20210209,1123,32831,32831,32831,32831,43
20210209,1108,32831,32831,32831,32831,41
20210209,1101,32831,32831,32831,32831,1
20210209,1100,32831,32831,32831,32831,3
20210209,1041,32733,32733,32703,32703,413
20210209,1039,32772,32772,32772,32772,14
20210209,1038,32772,32772,32772,32772,30
20210209,1034,32772,32772,32772,32772,1
20210209,1033,32772,32772,32772,32772,6
20210209,1032,32772,32772,32772,32772,1
20210209,1019,32831,32831,32831,32831,1
20210209,1013,32816,32821,32816,32821,74
20210209,1009,32821,32821,32816,32816,7
20210209,954,32816,32821,32816,32821,22
20210209,943,32708,32708,32708,32708,1
20210209,935,32713,32713,32708,32708,165
20210209,931,32703,32703,32703,32703,19
20210209,928,32703,32703,32703,32703,10
20210209,923,32733,32757,32733,32757,20
20210209,921,32728,32728,32723,32723,19
20210209,907,32723,32723,32723,32723,2
20210208,1530,32536,32536,32536,32536,3
20210208,1519,32452,32452,32452,32452,198
20210208,1517,32477,32477,32477,32477,2
20210208,1516,32452,32452,32452,32452,5
20210208,1514,32452,32452,32447,32447,5
20210208,1512,32477,32477,32477,32477,8
20210208,1508,32516,32531,32516,32531,156
20210208,1507,32664,32664,32506,32516,78
20210208,1506,32688,32688,32688,32688,51
20210208,1503,32693,32693,32693,32693,1
20210208,1447,32521,32521,32511,32511,406
20210208,1444,32575,32575,32516,32516,224
20210208,1442,32575,32575,32570,32570,2
20210208,1426,32565,32565,32565,32565,10
20210208,1418,32615,32615,32560,32560,7
20210208,1415,32639,32639,32639,32639,1
20210208,1414,32659,32659,32644,32644,4
20210208,1411,32742,32742,32742,32742,2
20210208,1405,32772,32772,32772,32772,1
20210208,1336,32772,32772,32772,32772,74
20210208,1335,32634,32634,32610,32610,41
20210208,1333,32767,32767,32767,32767,41
20210208,1327,32777,32777,32767,32767,3
20210208,1314,32772,32772,32772,32772,1
20210208,1312,32797,32797,32797,32797,5
20210208,1307,32797,32797,32797,32797,1
20210208,1250,32797,32797,32797,32797,8
20210208,1249,32821,32821,32797,32797,6
20210208,1248,32865,32865,32861,32861,2
20210208,1224,32929,32929,32797,32797,20
20210208,1223,32925,32929,32925,32929,15
20210208,1218,32929,32929,32929,32929,1
20210208,1211,32762,32929,32762,32929,76
20210208,1151,32723,32723,32723,32723,81
20210208,1146,32674,32723,32674,32723,3
20210208,1112,32649,32649,32615,32615,102
20210208,1045,32585,32585,32580,32580,3
20210208,1039,32659,32659,32654,32654,2
20210208,1032,32723,32723,32723,32723,10
20210208,1031,32723,32723,32723,32723,34
20210208,1015,32575,32575,32551,32551,14
20210208,958,32482,32482,32447,32447,34
20210208,940,32723,32723,32723,32723,36
20210208,939,32634,32634,32624,32624,6
20210208,933,32723,32723,32723,32723,54
20210208,925,32723,32723,32723,32723,1
20210208,924,32634,32718,32634,32718,43
20210208,923,32634,32634,32634,32634,12
20210208,917,32664,32664,32664,32664,1
20210205,1519,32723,32723,32723,32723,38
20210205,1516,32723,32723,32723,32723,12
20210205,1501,32713,32723,32713,32723,30
20210205,1454,32649,32669,32649,32669,41
20210205,1452,32644,32644,32644,32644,12
20210205,1451,32644,32644,32644,32644,1
20210205,1448,32644,32644,32644,32644,13
20210205,1433,32649,32649,32649,32649,5
20210205,1432,32644,32644,32644,32644,13
20210205,1431,32624,32624,32624,32624,25
20210205,1426,32595,32595,32595,32595,309
20210205,1420,32634,32634,32634,32634,38
20210205,1411,32541,32555,32541,32555,151
20210205,1410,32541,32541,32541,32541,23
20210205,1409,32541,32541,32541,32541,24
20210205,1358,32555,32555,32555,32555,2
20210205,1352,32516,32516,32516,32516,4
20210205,1335,32516,32516,32516,32516,82
20210205,1330,32536,32536,32536,32536,2
20210205,1325,32546,32546,32536,32536,172
20210205,1310,32541,32674,32541,32674,348
20210205,1307,32536,32536,32536,32536,12
20210205,1306,32536,32536,32536,32536,20
20210205,1303,32546,32546,32546,32546,3
20210205,1302,32546,32546,32546,32546,17
20210205,1259,32546,32546,32546,32546,4
20210205,1237,32546,32546,32546,32546,4
20210205,1235,32555,32555,32555,32555,92
20210205,1233,32555,32555,32555,32555,61
20210205,1219,32639,32639,32639,32639,1
20210205,1212,32649,32649,32649,32649,4
20210205,1204,32659,32659,32659,32659,15
20210205,1202,32664,32664,32664,32664,16
20210205,1148,32698,32698,32698,32698,3
20210205,1143,32757,32757,32757,32757,102
20210205,1134,32806,32806,32806,32806,10
20210205,1120,32703,32703,32703,32703,51
20210205,1119,32629,32629,32629,32629,2
20210205,1104,32600,32600,32600,32600,51
20210205,1050,32521,32521,32521,32521,3
20210205,1049,32477,32482,32477,32482,184
20210205,1046,32467,32467,32467,32467,23
20210205,1042,32472,32472,32472,32472,2
20210205,1041,32477,32477,32477,32477,16
20210205,1040,32472,32477,32472,32477,20
20210205,1036,32472,32477,32472,32477,34
20210205,1031,32472,32472,32472,32472,27
